vannmiljo_code,sample_date,lab,depth1,depth2,par_unit,flag,value
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,KOND_mS/m,nan,5.99
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,KOND_mS/m,nan,3.29
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,LAL_µg/l Al,nan,4.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,LAL_µg/l Al,nan,35.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.5
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,RAL_µg/l Al,nan,12.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,RAL_µg/l Al,nan,85.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,TOC_mg/l C,nan,3.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,TOC_mg/l C,nan,5.2
