vannmiljo_code,sample_date,lab,depth1,depth2,par_unit,flag,value,period
031-58843,2023-07-10,Eurofins,0.0,0.0,CA_mg/l,nan,0.43,new
031-58843,2023-07-10,Eurofins,0.0,0.0,CA_mg/l,nan,1.1,new
031-58843,2023-07-10,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0,new
031-58843,2023-07-10,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.5,new
