sample_date,vannmiljo_code,lab,period,depth1,depth2,par,value,outlier
2025-01-13,030-58838,Eurofins,new,0.0,0.0,CA_mg/l,11.0,1
2025-02-16,030-58838,Eurofins,new,0.0,0.0,CA_mg/l,11.0,1
2025-01-06,030-58838,Eurofins,new,0.0,0.0,CL_mg/l,730.0,1
2025-01-06,030-58838,Eurofins,new,0.0,0.0,KOND_mS/m,309.0,1
2025-01-06,030-58838,Eurofins,new,0.0,0.0,K_mg/l,19.0,1
2025-01-06,030-58838,Eurofins,new,0.0,0.0,MG_mg/l,60.0,1
2025-01-06,030-58838,Eurofins,new,0.0,0.0,NA_mg/l,510.0,1
2025-01-06,030-58838,Eurofins,new,0.0,0.0,SO4_mg/l,117.0,1
2025-02-04,032-58839,Eurofins,new,0.0,0.0,ALK_mmol/l,0.1,1
2025-02-04,032-58839,Eurofins,new,0.0,0.0,ANC_µekv/l,150.0,1
2025-01-06,032-58839,Eurofins,new,0.0,0.0,CA_mg/l,2.6,1
2025-02-04,032-58839,Eurofins,new,0.0,0.0,CA_mg/l,4.0,1
2025-03-03,032-58839,Eurofins,new,0.0,0.0,CA_mg/l,1.7,1
2025-02-04,032-58839,Eurofins,new,0.0,0.0,CL_mg/l,12.0,1
2025-02-04,032-58839,Eurofins,new,0.0,0.0,KOND_mS/m,7.25,1
2025-01-06,032-58839,Eurofins,new,0.0,0.0,K_mg/l,0.64,1
2025-02-04,032-58839,Eurofins,new,0.0,0.0,K_mg/l,0.99,1
2025-01-06,032-58839,Eurofins,new,0.0,0.0,N-NO3_µg/l N,540.0,1
2025-02-04,032-58839,Eurofins,new,0.0,0.0,N-NO3_µg/l N,680.0,1
2025-01-06,032-58839,Eurofins,new,0.0,0.0,N-TOT_µg/l N,550.0,1
2025-02-04,032-58839,Eurofins,new,0.0,0.0,N-TOT_µg/l N,950.0,1
2025-02-04,032-58839,Eurofins,new,0.0,0.0,NA_mg/l,7.3,1
2025-02-04,032-58839,Eurofins,new,0.0,0.0,SO4_mg/l,3.05,1
2025-01-06,032-59587,Eurofins,new,0.0,0.0,P-TOT_µg/l P,13.0,1
2025-01-27,036-58752,Eurofins,new,0.0,0.0,KOND_mS/m,8.11,1
2025-01-27,036-58753,Eurofins,new,0.0,0.0,KOND_mS/m,8.0,1
2025-01-27,036-58754,Eurofins,new,0.0,0.0,CA_mg/l,1.6,1
2025-01-27,036-58754,Eurofins,new,0.0,0.0,KOND_mS/m,5.98,1
2025-01-27,036-58754,Eurofins,new,0.0,0.0,MG_mg/l,1.1,1
2025-01-27,036-58754,Eurofins,new,0.0,0.0,NA_mg/l,6.5,1
2025-01-06,036-58863,Eurofins,new,0.0,0.0,P-TOT_µg/l P,3.2,1
2025-01-27,036-58863,Eurofins,new,0.0,0.0,P-TOT_µg/l P,2.4,1
2025-02-24,038-44506,Eurofins,new,0.0,0.0,NA_mg/l,3.8,1
2025-02-24,038-47856,Eurofins,new,0.0,0.0,NA_mg/l,3.4,1
2025-01-27,038-58747,Eurofins,new,0.0,0.0,CA_mg/l,2.2,1
2025-02-03,038-58747,Eurofins,new,0.0,0.0,CA_mg/l,1.5,1
2025-01-27,038-58747,Eurofins,new,0.0,0.0,KOND_mS/m,10.9,1
2025-02-03,038-58747,Eurofins,new,0.0,0.0,KOND_mS/m,6.39,1
2025-01-27,038-58853,Eurofins,new,0.0,0.0,CA_mg/l,3.0,1
2025-01-27,038-58854,Eurofins,new,0.0,0.0,CL_mg/l,22.0,1
2025-02-03,038-58854,Eurofins,new,0.0,0.0,CL_mg/l,16.0,1
2025-01-27,038-58854,Eurofins,new,0.0,0.0,KOND_mS/m,8.79,1
2025-02-03,038-58854,Eurofins,new,0.0,0.0,KOND_mS/m,6.93,1
2025-01-27,038-58854,Eurofins,new,0.0,0.0,MG_mg/l,1.9,1
2025-02-03,038-58854,Eurofins,new,0.0,0.0,MG_mg/l,1.4,1
2025-01-27,038-58854,Eurofins,new,0.0,0.0,NA_mg/l,9.1,1
2025-02-03,038-58854,Eurofins,new,0.0,0.0,NA_mg/l,7.2,1
2025-02-24,038-58854,Eurofins,new,0.0,0.0,P-TOT_µg/l P,19.0,1
2025-01-27,038-58868,Eurofins,new,0.0,0.0,CL_mg/l,14.0,1
2025-01-27,038-58868,Eurofins,new,0.0,0.0,KOND_mS/m,7.02,1
2025-01-27,038-58868,Eurofins,new,0.0,0.0,MG_mg/l,1.3,1
2025-01-27,038-58868,Eurofins,new,0.0,0.0,NA_mg/l,6.6,1
2025-02-24,038-58868,Eurofins,new,0.0,0.0,P-TOT_µg/l P,20.0,1
2025-01-27,038-88032,Eurofins,new,0.0,0.0,CA_mg/l,3.5,1
2025-01-06,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,6.1,1
2025-03-06,062-58818,Eurofins,new,0.0,0.0,P-TOT_µg/l P,16.0,1
2025-02-24,064-28997,Eurofins,new,0.0,0.0,P-TOT_µg/l P,2.4,1
2025-02-24,064-82800,Eurofins,new,0.0,0.0,P-TOT_µg/l P,2.3,1
2025-01-28,067-82877,Eurofins,new,0.0,0.0,P-TOT_µg/l P,2.3,1
2025-02-24,067-82877,Eurofins,new,0.0,0.0,P-TOT_µg/l P,3.3,1
2025-02-24,067-82878,Eurofins,new,0.0,0.0,P-TOT_µg/l P,5.1,1
2025-01-20,082-58877,Eurofins,new,0.0,0.0,KOND_mS/m,14.8,1
