sample_date,vannmiljo_code,lab,period,depth1,depth2,par,value,outlier
2023-11-13,020-45013,Eurofins,new,0.0,0.0,CA_mg/l,4.5,1
2023-12-06,020-58796,Eurofins,new,0.0,0.0,CA_mg/l,1.2,1
2023-10-13,022-32018,Eurofins,new,0.0,0.0,CA_mg/l,6.9,1
2023-12-18,022-32019,Eurofins,new,0.0,0.0,LAL_µg/l Al,50.0,1
2023-12-18,022-58904,Eurofins,new,0.0,0.0,KOND_mS/m,17.2,1
2023-10-02,023-58887,Eurofins,new,0.0,0.0,CA_mg/l,3.0,1
2023-10-17,024-58894,Eurofins,new,0.0,0.0,P-TOT_µg/l P,36.0,1
2023-10-17,024-58894,Eurofins,new,0.0,0.0,TOC_mg/l C,20.0,1
2023-10-02,024-58896,Eurofins,new,0.0,0.0,CA_mg/l,0.77,1
2023-12-21,024-58896,Eurofins,new,0.0,0.0,CA_mg/l,0.78,1
2023-10-16,026-58859,Eurofins,new,0.0,0.0,CA_mg/l,0.05,1
2023-10-30,030-58838,Eurofins,new,0.0,0.0,ANC_µekv/l,290.0,1
2023-11-13,030-58838,Eurofins,new,0.0,0.0,CA_mg/l,11.0,1
2023-10-30,030-58838,Eurofins,new,0.0,0.0,N-TOT_µg/l N,2500.0,1
2023-10-30,030-58838,Eurofins,new,0.0,0.0,P-TOT_µg/l P,59.0,1
2023-12-04,031-58843,Eurofins,new,0.0,0.0,ALK_mmol/l,0.5,1
2023-10-16,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,2.4,1
2023-10-31,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,3.1,1
2023-11-13,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,2.5,1
2023-11-27,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,2.6,1
2023-12-04,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,5.9,1
2023-12-18,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,5.5,1
2023-10-02,036-58748,Eurofins,new,0.0,0.0,ANC_µekv/l,110.0,1
2023-12-07,045-58816,Eurofins,new,0.0,0.0,SO4_mg/l,2.93,1
2023-10-30,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,2.8,1
2023-12-04,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,4.3,1
2023-10-02,062-28813,Eurofins,new,0.0,0.0,ILAL_µg/l Al,100.0,1
2023-10-02,062-28813,Eurofins,new,0.0,0.0,RAL_µg/l Al,130.0,1
2023-10-02,062-28813,Eurofins,new,0.0,0.0,TOC_mg/l C,8.7,1
2023-12-06,063-58806,Eurofins,new,0.0,0.0,P-TOT_µg/l P,23.0,1
2023-12-04,079-58878,Eurofins,new,0.0,0.0,CA_mg/l,9.0,1
2023-10-16,082-50557,Eurofins,new,0.0,0.0,CA_mg/l,18.0,1
