sample_date,vannmiljo_code,lab,period,depth1,depth2,par,value,outlier
2020-10-07 07:20:07,019-44498,Eurofins,new,0.0,0.0,ALK_mmol/l,0.013,1
2020-10-14 07:25:07,019-44498,Eurofins,new,0.0,0.0,ANC_µekv/l,-170.0,1
2020-10-14 07:25:07,019-44498,Eurofins,new,0.0,0.0,CL_mg/l,9.9,1
2020-10-14 07:25:07,019-44498,Eurofins,new,0.0,0.0,K_mg/l,0.51,1
2020-09-04 07:00:20,021-38514,Eurofins,new,0.0,0.0,PH_<ubenevnt>,6.7,1
2020-11-04 07:10:49,023-58885,Eurofins,new,0.0,0.0,P-TOT_µg/l P,18.0,1
2020-10-22 00:00:00,025-45779,Eurofins,new,0.0,0.0,PH_<ubenevnt>,6.9,1
2020-09-09 07:00:55,030-47471,Eurofins,new,0.0,0.0,ILAL_µg/l Al,100.0,1
2020-09-15 07:00:19,030-47471,Eurofins,new,0.0,0.0,ILAL_µg/l Al,120.0,1
2020-11-04 07:10:49,030-47471,Eurofins,new,0.0,0.0,ILAL_µg/l Al,89.0,1
2020-09-09 07:00:55,030-47471,Eurofins,new,0.0,0.0,RAL_µg/l Al,150.0,1
2020-09-15 07:00:19,030-47471,Eurofins,new,0.0,0.0,RAL_µg/l Al,160.0,1
2020-10-06 07:20:23,030-47471,Eurofins,new,0.0,0.0,RAL_µg/l Al,120.0,1
2020-11-04 07:10:49,030-47471,Eurofins,new,0.0,0.0,RAL_µg/l Al,130.0,1
2020-09-22 07:15:39,030-58835,Eurofins,new,0.0,0.0,PH_<ubenevnt>,4.3,1
2020-09-22 07:15:39,030-58837,Eurofins,new,0.0,0.0,CA_mg/l,2.7,1
2020-11-04 07:10:49,030-58837,Eurofins,new,0.0,0.0,P-TOT_µg/l P,41.0,1
2020-09-22 07:15:39,030-58837,Eurofins,new,0.0,0.0,PH_<ubenevnt>,7.6,1
2020-10-06 07:20:52,030-58838,Eurofins,new,0.0,0.0,ANC_µekv/l,-1000.0,1
2020-10-06 07:20:52,030-58838,Eurofins,new,0.0,0.0,N-TOT_µg/l N,2700.0,1
2020-12-08 07:20:36,030-58838,Eurofins,new,0.0,0.0,N-TOT_µg/l N,2200.0,1
2020-10-06 07:20:52,030-58838,Eurofins,new,0.0,0.0,SO4_mg/l,58.0,1
2020-11-04 07:10:52,031-58843,Eurofins,new,0.0,0.0,P-TOT_µg/l P,4.0,1
2020-09-09 07:00:55,032-58839,Eurofins,new,0.0,0.0,ALK_mmol/l,0.013,1
2020-10-06 07:20:27,032-58839,Eurofins,new,0.0,0.0,ALK_mmol/l,0.015,1
2020-10-23 07:20:50,032-58839,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2020-12-08 07:20:36,032-58839,Eurofins,new,0.0,0.0,ALK_mmol/l,0.014,1
2020-10-23 07:20:50,032-58839,Eurofins,new,0.0,0.0,ILAL_µg/l Al,110.0,1
2020-10-23 07:20:50,032-58839,Eurofins,new,0.0,0.0,RAL_µg/l Al,140.0,1
2020-09-09 07:00:55,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2020-10-06 07:20:27,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2020-10-23 07:20:50,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2020-11-04 07:10:25,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2020-12-08 07:20:36,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.012,1
2020-11-03 07:05:07,036-58748,Eurofins,new,0.0,0.0,ALK_mmol/l,0.021,1
2020-10-06 11:45:47,036-58862,Eurofins,new,0.0,0.0,ILAL_µg/l Al,57.0,1
2020-10-06 11:45:47,036-58862,Eurofins,new,0.0,0.0,RAL_µg/l Al,67.0,1
2020-09-08 07:15:11,036-58863,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2020-12-08 07:20:42,036-58863,Eurofins,new,0.0,0.0,ALK_mmol/l,0.023,1
2020-10-29 07:10:55,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,4.0,1
2020-11-04 07:10:25,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,5.1,1
2020-11-12 07:20:05,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,4.7,1
2020-11-04 07:10:25,061-58800,Eurofins,new,0.0,0.0,KOND_mS/m,7.53,1
2020-10-06 07:20:52,079-58878,Eurofins,new,0.0,0.0,CA_mg/l,7.9,1
2020-10-20 07:20:07,079-58878,Eurofins,new,0.0,0.0,CA_mg/l,7.3,1
2020-12-16 07:20:57,079-58878,Eurofins,new,0.0,0.0,CA_mg/l,5.6,1
2020-12-22 07:10:17,082-50219,Eurofins,new,0.0,0.0,CA_mg/l,3.0,1
2020-12-22 07:10:17,082-58873,Eurofins,new,0.0,0.0,CA_mg/l,22.0,1
2020-12-22 07:10:17,082-58873,Eurofins,new,0.0,0.0,PH_<ubenevnt>,7.7,1
2020-10-20 07:20:07,082-58877,Eurofins,new,0.0,0.0,CA_mg/l,2.1,1
2020-11-17 07:15:21,082-58877,Eurofins,new,0.0,0.0,CA_mg/l,3.0,1
