vannmiljo_code,sample_date,lab,depth1,depth2,par_unit,flag,value
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,40.0
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,190.0
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,180.0
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,NA_mg/l,nan,1.0
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,NA_mg/l,nan,1.0
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,4.7
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,5.0
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,RAL_µg/l Al,nan,53.0
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,RAL_µg/l Al,nan,56.0
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,607.806258322237
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,654.560585885486
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,SO4_mg/l,nan,0.89
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,SO4_mg/l,nan,0.88
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,TEMP_°C,nan,12.2
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,TEMP_°C,nan,12.2
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,TOC_mg/l C,nan,4.6
021-101031,2021-10-05 07:10:00,Eurofins,0.0,0.0,TOC_mg/l C,nan,4.3
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.018
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,ALK_mmol/l,nan,0.023
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,ANC_µekv/l,nan,63.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,ANC_µekv/l,nan,68.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,CA_mg/l,nan,1.4
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,CA_mg/l,nan,1.4
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,CL_mg/l,nan,3.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,CL_mg/l,nan,2.8
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,91.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,94.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,KOND_mS/m,nan,2.15
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,KOND_mS/m,nan,2.17
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,K_mg/l,nan,0.47
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,K_mg/l,nan,0.47
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,LAL_µg/l Al,nan,29.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,LAL_µg/l Al,nan,36.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,MG_mg/l,nan,0.38
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,MG_mg/l,nan,0.38
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,65.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,N-NO3_µg/l N,nan,65.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,350.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,N-TOT_µg/l N,nan,380.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,NA_mg/l,nan,1.7
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,NA_mg/l,nan,1.7
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,14.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,P-TOT_µg/l P,nan,14.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.9
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.9
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,RAL_µg/l Al,nan,120.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,RAL_µg/l Al,nan,130.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,1215.612516644474
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,SIO2_µg/l Si,nan,1215.612516644474
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,SO4_mg/l,nan,1.69
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,SO4_mg/l,nan,1.7
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,TEMP_°C,nan,10.6
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,TEMP_°C,nan,10.6
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,TOC_mg/l C,nan,11.0
021-32115,2021-10-05 07:10:00,Eurofins,0.0,0.0,TOC_mg/l C,nan,10.0
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,CA_mg/l,nan,2.3
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,CA_mg/l,nan,1.2
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,77.0
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,93.0
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,KOND_mS/m,nan,3.98
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,KOND_mS/m,nan,2.54
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,LAL_µg/l Al,nan,33.0
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,LAL_µg/l Al,nan,57.0
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.6
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,RAL_µg/l Al,nan,110.0
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,RAL_µg/l Al,nan,150.0
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,TOC_mg/l C,nan,12.0
022-32018,2021-10-07 07:15:34,Eurofins,0.0,0.0,TOC_mg/l C,nan,13.0
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,CA_mg/l,nan,2.2
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,CA_mg/l,nan,0.79
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,70.0
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,140.0
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,KOND_mS/m,nan,3.73
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,KOND_mS/m,nan,2.7
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,LAL_µg/l Al,nan,28.0
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,LAL_µg/l Al,nan,70.0
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.0
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,RAL_µg/l Al,nan,98.0
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,RAL_µg/l Al,nan,210.0
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,TOC_mg/l C,nan,12.0
022-32019,2021-10-07 07:15:34,Eurofins,0.0,0.0,TOC_mg/l C,nan,13.0
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,CA_mg/l,nan,2.1
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,CA_mg/l,nan,2.7
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,77.0
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,71.0
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,KOND_mS/m,nan,3.26
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,KOND_mS/m,nan,4.57
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,LAL_µg/l Al,nan,33.0
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,LAL_µg/l Al,nan,29.0
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.3
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.3
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,RAL_µg/l Al,nan,110.0
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,RAL_µg/l Al,nan,100.0
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,TOC_mg/l C,nan,12.0
022-32020,2021-10-07 07:15:34,Eurofins,0.0,0.0,TOC_mg/l C,nan,11.0
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,CA_mg/l,nan,1.5
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,CA_mg/l,nan,1.3
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,CA_mg/l,nan,5.6
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,110.0
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,110.0
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,KOND_mS/m,nan,3.8
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,KOND_mS/m,nan,2.78
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,LAL_µg/l Al,nan,90.0
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,LAL_µg/l Al,nan,60.0
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.3
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.7
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.9
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,RAL_µg/l Al,nan,200.0
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,RAL_µg/l Al,nan,170.0
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,TOC_mg/l C,nan,13.0
022-58904,2021-10-07 07:15:34,Eurofins,0.0,0.0,TOC_mg/l C,nan,12.0
022-58904,2021-11-05 07:05:57,Eurofins,0.0,0.0,CA_mg/l,nan,1.4
022-58904,2021-11-05 07:05:57,Eurofins,0.0,0.0,CA_mg/l,nan,2.6
022-58904,2021-11-05 07:05:57,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.8
022-58904,2021-11-05 07:05:57,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.4
022-58904,2021-11-24 07:15:17,Eurofins,0.0,0.0,CA_mg/l,nan,2.5
022-58904,2021-11-24 07:15:17,Eurofins,0.0,0.0,CA_mg/l,nan,1.9
022-58904,2021-11-24 07:15:17,Eurofins,0.0,0.0,CA_mg/l,nan,1.9
022-58904,2021-11-24 07:15:17,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.8
022-58904,2021-11-24 07:15:17,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2
022-58904,2021-11-24 07:15:17,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.1
