sample_date,vannmiljo_code,lab,period,depth1,depth2,par,value,outlier
2021-10-05 07:10:01,018-32157,Eurofins,new,0.0,0.0,K_mg/l,0.48,1
2021-12-07 07:10:00,020-44497,Eurofins,new,0.0,0.0,ANC_µekv/l,3500.0,1
2021-12-07 07:10:00,020-44497,Eurofins,new,0.0,0.0,CA_mg/l,17.0,1
2021-12-07 07:10:00,020-44497,Eurofins,new,0.0,0.0,CL_mg/l,530.0,1
2021-12-07 07:10:00,020-44497,Eurofins,new,0.0,0.0,KOND_mS/m,246.0,1
2021-12-07 07:10:00,020-44497,Eurofins,new,0.0,0.0,K_mg/l,14.0,1
2021-12-07 07:10:00,020-44497,Eurofins,new,0.0,0.0,MG_mg/l,43.0,1
2021-12-07 07:10:00,020-44497,Eurofins,new,0.0,0.0,NA_mg/l,360.0,1
2021-12-07 07:10:00,020-44497,Eurofins,new,0.0,0.0,SO4_mg/l,93.8,1
2021-10-05 07:10:30,020-58796,Eurofins,new,0.0,0.0,K_mg/l,0.36,1
2021-10-05 07:10:30,020-58796,Eurofins,new,0.0,0.0,P-TOT_µg/l P,14.0,1
2021-10-21 07:15:00,030-58764,Eurofins,new,0.0,0.0,CA_mg/l,4.4,1
2021-10-21 07:15:00,030-58837,Eurofins,new,0.0,0.0,CA_mg/l,11.0,1
2021-10-21 07:15:00,030-58837,Eurofins,new,0.0,0.0,PH_<ubenevnt>,8.7,1
2021-12-07 07:10:00,030-58838,Eurofins,new,0.0,0.0,K_mg/l,2.0,1
2021-12-07 07:10:00,030-58838,Eurofins,new,0.0,0.0,N-TOT_µg/l N,3600.0,1
2021-10-06 07:10:30,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,4.2,1
2021-10-20 07:10:20,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,6.2,1
2021-11-03 07:05:01,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,3.5,1
2021-11-17 07:10:33,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,2.5,1
2021-12-01 07:10:12,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,4.6,1
2021-12-08 07:10:25,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,2.1,1
2021-11-04 07:10:00,032-58839,Eurofins,new,0.0,0.0,ALK_mmol/l,0.016,1
2021-12-07 07:10:00,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2021-12-08 07:10:18,036-58863,Eurofins,new,0.0,0.0,ALK_mmol/l,0.022,1
2021-12-16 07:15:57,045-58816,Eurofins,new,0.0,0.0,P-TOT_µg/l P,30.0,1
2021-10-05 07:10:30,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,5.4,1
2021-11-03 07:05:38,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,5.1,1
2021-10-05 07:10:30,061-58800,Eurofins,new,0.0,0.0,KOND_mS/m,8.05,1
2021-12-07 07:10:00,063-58806,Eurofins,new,0.0,0.0,P-TOT_µg/l P,19.0,1
2021-10-05 07:10:00,067-55419,Eurofins,new,0.0,0.0,SO4_mg/l,4.17,1
2021-11-30 07:20:00,079-58878,Eurofins,new,0.0,0.0,CA_mg/l,6.3,1
2021-10-05 07:10:00,082-58875,Eurofins,new,0.0,0.0,N-TOT_µg/l N,540.0,1
