sample_date,vannmiljo_code,lab,period,depth1,depth2,par,value,outlier
2021-07-06 07:05:29,020-79149,Eurofins,new,0.0,0.0,CA_mg/l,4.9,1
2021-08-04 07:30:22,020-79149,Eurofins,new,0.0,0.0,CA_mg/l,4.5,1
2021-09-07 07:10:17,020-79149,Eurofins,new,0.0,0.0,CA_mg/l,6.5,1
2021-07-07 07:05:18,021-28450,Eurofins,new,0.0,0.0,CA_mg/l,6.7,1
2021-09-03 07:00:32,021-28450,Eurofins,new,0.0,0.0,CA_mg/l,9.0,1
2021-09-15 07:15:50,021-28450,Eurofins,new,0.0,0.0,CA_mg/l,9.4,1
2021-09-24 07:00:18,021-28450,Eurofins,new,0.0,0.0,CA_mg/l,10.0,1
2021-09-17 07:00:15,022-32018,Eurofins,new,0.0,0.0,CA_mg/l,4.4,1
2021-09-17 07:00:15,022-32019,Eurofins,new,0.0,0.0,CA_mg/l,4.7,1
2021-09-17 07:00:15,022-32020,Eurofins,new,0.0,0.0,CA_mg/l,6.7,1
2021-09-07 07:10:17,026-58856,Eurofins,new,0.0,0.0,LAL_µg/l Al,157.0,1
2021-07-07 11:05:06,027-38543,Eurofins,new,0.0,0.0,LAL_µg/l Al,63.0,1
2021-09-09 07:10:35,030-58837,Eurofins,new,0.0,0.0,ALK_mmol/l,0.123,1
2021-09-09 07:10:35,030-58837,Eurofins,new,0.0,0.0,ANC_µekv/l,120.0,1
2021-09-09 07:10:35,030-58837,Eurofins,new,0.0,0.0,CA_mg/l,2.4,1
2021-09-09 07:10:35,030-58837,Eurofins,new,0.0,0.0,P-TOT_µg/l P,19.0,1
2021-09-09 07:10:35,030-58838,Eurofins,new,0.0,0.0,ALK_mmol/l,0.198,1
2021-09-09 07:10:35,030-58838,Eurofins,new,0.0,0.0,CA_mg/l,7.5,1
2021-09-09 07:10:35,030-58838,Eurofins,new,0.0,0.0,K_mg/l,2.7,1
2021-09-09 07:10:35,030-58838,Eurofins,new,0.0,0.0,N-TOT_µg/l N,3800.0,1
2021-08-04 07:30:29,030-58838,Eurofins,new,0.0,0.0,P-TOT_µg/l P,17.0,1
2021-07-08 06:55:47,031-58843,Eurofins,new,0.0,0.0,P-TOT_µg/l P,4.8,1
2021-07-14 07:00:39,032-58839,Eurofins,new,0.0,0.0,ALK_mmol/l,0.016,1
2021-07-08 06:55:47,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2021-07-14 07:00:39,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2021-08-13 07:30:16,032-59587,Eurofins,new,0.0,0.0,ALK_mmol/l,0.01,1
2021-07-07 07:05:18,045-58810,Eurofins,new,0.0,0.0,LAL_µg/l Al,29.0,1
2021-09-24 07:00:18,045-58816,Eurofins,new,0.0,0.0,P-TOT_µg/l P,62.0,1
2021-09-24 07:00:18,045-58817,Eurofins,new,0.0,0.0,P-TOT_µg/l P,58.0,1
2021-07-07 07:05:18,063-58806,Eurofins,new,0.0,0.0,P-TOT_µg/l P,31.0,1
2021-09-01 07:20:30,067-79150,Eurofins,new,0.0,0.0,CA_mg/l,1.3,1
2021-08-04 07:30:22,079-58878,Eurofins,new,0.0,0.0,CA_mg/l,11.0,1
2021-08-24 07:10:27,079-58878,Eurofins,new,0.0,0.0,CA_mg/l,8.0,1
2021-08-31 07:15:03,079-58878,Eurofins,new,0.0,0.0,CA_mg/l,8.5,1
2021-09-07 07:10:00,079-58878,Eurofins,new,0.0,0.0,CA_mg/l,5.7,1
2021-07-06 07:05:29,082-58872,Eurofins,new,0.0,0.0,CA_mg/l,1.7,1
