vannmiljo_code,sample_date,lab,depth1,depth2,par_unit,flag,value
022-58904,2021-04-15 07:15:56,Eurofins,0.0,0.0,CA_mg/l,nan,1.4
022-58904,2021-04-15 07:15:56,Eurofins,0.0,0.0,CA_mg/l,nan,2.0
022-58904,2021-04-15 07:15:56,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.2
022-58904,2021-04-15 07:15:56,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.4
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,CA_mg/l,nan,3.7
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,CA_mg/l,nan,1.3
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,7.8
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,50.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,KOND_mS/m,nan,5.99
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,KOND_mS/m,nan,3.29
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,LAL_µg/l Al,nan,4.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,LAL_µg/l Al,nan,35.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.5
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,RAL_µg/l Al,nan,12.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,RAL_µg/l Al,nan,85.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,TOC_mg/l C,nan,3.0
022-58904,2021-05-12 07:10:33,Eurofins,0.0,0.0,TOC_mg/l C,nan,5.2
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,CA_mg/l,nan,1.0
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,CA_mg/l,nan,1.1
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,13.0
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,9.9
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,KOND_mS/m,nan,1.69
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,KOND_mS/m,nan,1.74
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,LAL_µg/l Al,nan,5.0
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,LAL_µg/l Al,nan,4.1
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.5
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.3
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,RAL_µg/l Al,nan,18.0
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,RAL_µg/l Al,nan,14.0
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,TOC_mg/l C,nan,1.7
036-58861,2021-04-07 07:20:20,Eurofins,0.0,0.0,TOC_mg/l C,nan,1.5
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,CA_mg/l,nan,1.0
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,CA_mg/l,nan,1.1
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,ILAL_µg/l Al,<,5.0
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,6.7
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,KOND_mS/m,nan,1.55
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,KOND_mS/m,nan,1.64
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.5
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.4
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,RAL_µg/l Al,nan,6.5
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,RAL_µg/l Al,nan,6.9
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,TOC_mg/l C,nan,0.78
036-58861,2021-05-04 07:10:35,Eurofins,0.0,0.0,TOC_mg/l C,nan,0.78
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,CA_mg/l,nan,0.78
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,CA_mg/l,nan,0.78
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,ILAL_µg/l Al,<,5.0
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,ILAL_µg/l Al,<,5.0
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,KOND_mS/m,nan,1.23
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,KOND_mS/m,nan,1.23
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.4
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.4
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,RAL_µg/l Al,nan,5.4
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,RAL_µg/l Al,nan,5.7
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,TOC_mg/l C,nan,0.73
036-58861,2021-06-08 07:00:58,Eurofins,0.0,0.0,TOC_mg/l C,nan,0.68
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,CA_mg/l,nan,0.46
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,CA_mg/l,nan,1.5
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,25.0
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,25.0
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,KOND_mS/m,nan,1.54
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,KOND_mS/m,nan,2.34
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,LAL_µg/l Al,nan,8.0
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,LAL_µg/l Al,nan,3.0
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.8
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.4
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,RAL_µg/l Al,nan,33.0
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,RAL_µg/l Al,nan,28.0
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,TOC_mg/l C,nan,1.7
063-62170,2021-04-07 07:20:25,Eurofins,0.0,0.0,TOC_mg/l C,nan,2.1
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,CA_mg/l,nan,0.41
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,CA_mg/l,nan,1.0
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,11.0
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,6.7
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,KOND_mS/m,nan,1.66
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,KOND_mS/m,nan,1.94
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,LAL_µg/l Al,nan,8.0
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,LAL_µg/l Al,nan,5.3
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,5.9
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.7
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,RAL_µg/l Al,nan,19.0
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,RAL_µg/l Al,nan,12.0
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,TOC_mg/l C,nan,0.96
063-62170,2021-05-04 07:10:13,Eurofins,0.0,0.0,TOC_mg/l C,nan,1.2
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,CA_mg/l,nan,0.16
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,CA_mg/l,nan,0.38
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,ILAL_µg/l Al,nan,5.2
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,ILAL_µg/l Al,<,5.0
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,KOND_mS/m,nan,0.58
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,KOND_mS/m,nan,0.6
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.0
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,PH_<ubenevnt>,nan,6.4
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,RAL_µg/l Al,nan,10.0
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,RAL_µg/l Al,nan,7.9
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,TOC_mg/l C,nan,0.59
063-62170,2021-06-08 07:45:58,Eurofins,0.0,0.0,TOC_mg/l C,nan,1.0
