sample_date,vannmiljo_code,lab,period,depth1,depth2,par,value,outlier
2024-02-26,018-46371,Eurofins,new,0.0,0.0,CA_mg/l,3.4,1
2024-03-04,018-46371,Eurofins,new,0.0,0.0,CA_mg/l,4.1,1
2024-01-08,019-44498,Eurofins,new,0.0,0.0,ANC_µekv/l,350.0,1
2024-01-08,019-44498,Eurofins,new,0.0,0.0,CA_mg/l,4.4,1
2024-01-08,019-44498,Eurofins,new,0.0,0.0,MG_mg/l,1.9,1
2024-01-22,02.01-58890,Eurofins,new,0.0,0.0,P-TOT_µg/l P,31.0,1
2024-01-08,020-58796,Eurofins,new,0.0,0.0,CL_mg/l,4.6,1
2024-01-08,020-58796,Eurofins,new,0.0,0.0,K_mg/l,0.37,1
2024-01-08,020-58796,Eurofins,new,0.0,0.0,MG_mg/l,0.35,1
2024-01-08,020-58796,Eurofins,new,0.0,0.0,NA_mg/l,2.8,1
2024-01-08,020-58796,Eurofins,new,0.0,0.0,P-TOT_µg/l P,22.0,1
2024-01-23,021-38514,Eurofins,new,0.0,0.0,CA_mg/l,2.0,1
2024-02-19,022-32018,Eurofins,new,0.0,0.0,CA_mg/l,4.9,1
2024-03-05,022-32018,Eurofins,new,0.0,0.0,CA_mg/l,4.6,1
2024-02-26,022-44499,Eurofins,new,0.0,0.0,K_mg/l,0.57,1
2024-01-13,022-58904,Eurofins,new,0.0,0.0,CA_mg/l,23.0,1
2024-03-18,022-58904,Eurofins,new,0.0,0.0,CA_mg/l,9.2,1
2024-01-13,022-58904,Eurofins,new,0.0,0.0,KOND_mS/m,12.9,1
2024-01-29,023-58885,Eurofins,new,0.0,0.0,P-TOT_µg/l P,23.0,1
2024-02-26,023-58887,Eurofins,new,0.0,0.0,ALK_mmol/l,0.32,1
2024-01-04,024-58896,Eurofins,new,0.0,0.0,CA_mg/l,0.73,1
2024-02-06,024-58896,Eurofins,new,0.0,0.0,CA_mg/l,0.68,1
2024-02-27,024-58896,Eurofins,new,0.0,0.0,CA_mg/l,0.84,1
2024-03-11,026-58859,Eurofins,new,0.0,0.0,CA_mg/l,2.1,1
2024-01-29,027-58828,Eurofins,new,0.0,0.0,ALK_mmol/l,0.44,1
2024-01-08,027-58832,Eurofins,new,0.0,0.0,KOND_mS/m,0.92,1
2024-01-15,027-58847,Eurofins,new,0.0,0.0,CA_mg/l,3.3,1
2024-01-29,027-58847,Eurofins,new,0.0,0.0,CA_mg/l,8.2,1
2024-02-12,027-58847,Eurofins,new,0.0,0.0,CA_mg/l,8.8,1
2024-01-29,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,2.8,1
2024-02-07,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,3.8,1
2024-02-19,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,2.7,1
2024-02-26,031-58844,Eurofins,new,0.0,0.0,CA_mg/l,3.3,1
2024-03-04,032-58839,Eurofins,new,0.0,0.0,CA_mg/l,1.7,1
2024-01-22,036-58748,Eurofins,new,0.0,0.0,P-TOT_µg/l P,17.0,1
2024-01-22,036-58754,Eurofins,new,0.0,0.0,P-TOT_µg/l P,13.0,1
2024-01-22,036-58863,Eurofins,new,0.0,0.0,P-TOT_µg/l P,4.8,1
2024-01-08,038-44506,Eurofins,new,0.0,0.0,ANC_µekv/l,97.0,1
2024-01-08,038-44506,Eurofins,new,0.0,0.0,CA_mg/l,1.8,1
2024-01-15,038-44506,Eurofins,new,0.0,0.0,CA_mg/l,1.3,1
2024-01-08,038-44506,Eurofins,new,0.0,0.0,K_mg/l,0.53,1
2024-01-08,038-44506,Eurofins,new,0.0,0.0,MG_mg/l,0.7,1
2024-01-08,038-44506,Eurofins,new,0.0,0.0,SO4_mg/l,2.85,1
2024-01-08,045-58816,Eurofins,new,0.0,0.0,P-TOT_µg/l P,54.0,1
2024-01-01,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,6.0,1
2024-01-08,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,5.0,1
2024-01-29,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,6.7,1
2024-02-05,061-58800,Eurofins,new,0.0,0.0,CA_mg/l,7.2,1
2024-01-01,061-58800,Eurofins,new,0.0,0.0,KOND_mS/m,9.11,1
2024-01-08,061-58800,Eurofins,new,0.0,0.0,KOND_mS/m,10.1,1
2024-01-29,061-58800,Eurofins,new,0.0,0.0,KOND_mS/m,10.8,1
2024-02-05,061-58800,Eurofins,new,0.0,0.0,KOND_mS/m,12.7,1
2024-02-26,064-82800,Eurofins,new,0.0,0.0,SO4_mg/l,2.38,1
2024-01-02,067-58825,Eurofins,new,0.0,0.0,N-NO3_µg/l N,180.0,1
2024-03-04,079-58882,Eurofins,new,0.0,0.0,CA_mg/l,2.0,1
2024-01-29,082-58873,Eurofins,new,0.0,0.0,ALK_mmol/l,0.46,1
